transaction_id,sale_date,sale_year,sale_month,sale_quarter,model,variant,segment,body_style,fuel_type,transmission,color,trim_line,optional_packages,options_cost_usd,msrp_usd,discount_percent,discount_amount_usd,final_sale_price_usd,financing_type,loan_term_months,region,country,sales_channel,customer_type,warranty_package,delivery_days,customer_satisfaction_score,is_repeat_customer,trade_in
BMW-2024-03362,18/07/2024,2024,7,Q3,3 Series,330e,Sedan,Sedan,Electric (BEV),Automatic,Tanzanite Blue,Luxury Line,4,5144.8,49933.43,8.55,4269.31,45664.12,Lease,48,Europe,Germany,Fleet/Corporate,Individual,2-Year Standard,39,2.5,TRUE,TRUE
BMW-2025-03363,02/12/2025,2025,12,Q4,X3,M40i,SUV,SUV,Petrol,Automatic,Carbon Black,Sport Line,5,7758.97,60671.44,1.76,1067.82,59603.62,Lease,60,China,China,Fleet/Corporate,Rental,5-Year Premium,77,4.9,FALSE,FALSE
BMW-2025-03364,04/07/2025,2025,7,Q3,X5,xDrive50e,SUV,SUV,Hybrid (PHEV),Manual,Alpine White,Individual,3,6153.5,87021.91,0.64,556.94,86464.97,Loan,72,Europe,Netherlands,Dealership,Corporate,5-Year Premium,79,2.5,TRUE,TRUE
BMW-2025-03365,05/11/2025,2025,11,Q4,i7,M70,EV,Sedan,Hybrid (PHEV),Automatic,Mineral Grey,Sport Line,4,8254.06,112838.51,6.42,7244.23,105594.28,Loan,60,Europe,UK,Fleet/Corporate,Individual,5-Year Premium,45,4.1,TRUE,FALSE
BMW-2025-03366,22/01/2025,2025,1,Q1,4 Series,M440i,Coupe,Sedan,Petrol,Manual,Portimao Blue,xLine,5,6795.99,55874.07,8.18,4570.5,51303.57,Loan,36,Europe,Poland,Dealership,Individual,3-Year Extended,86,3.9,FALSE,FALSE
BMW-2025-03367,17/06/2025,2025,6,Q2,iX,xDrive50,EV,SUV,Electric (BEV),Automatic,Alpine White,M Sport,4,9964.08,93986.57,0.1,93.99,93892.58,Lease,48,Europe,Spain,Dealership,Individual,3-Year Extended,31,3.4,FALSE,TRUE
BMW-2025-03368,08/04/2025,2025,4,Q2,i4,eDrive35,EV,Sedan,Diesel,Automatic,Portimao Blue,Luxury Line,1,1922,60843.8,1.03,626.69,60217.11,Loan,36,Latin America,Brazil,Fleet/Corporate,Individual,5-Year Premium,71,4.9,FALSE,FALSE
BMW-2025-03369,08/08/2025,2025,8,Q3,5 Series,540i,Sedan,Sedan,Petrol,Automatic,Frozen Pure Grey,M Sport,3,3099.42,69201.27,8.52,5895.95,63305.32,Lease,24,Europe,UK,Dealership,Individual,5-Year Premium,43,2.5,FALSE,FALSE
BMW-2024-03370,18/02/2024,2024,2,Q1,5 Series,520i,Sedan,Sedan,Diesel,Automatic,Melbourne Red,Luxury Line,1,1588.72,68733.01,10.62,7299.45,61433.56,Loan,24,North America,USA,Dealership,Corporate,2-Year Standard,5,2.5,FALSE,TRUE
BMW-2025-03371,22/09/2025,2025,9,Q3,X5,M50i,SUV,SUV,Diesel,Manual,Dravit Grey,Individual,1,2125.94,84711.31,1.96,1660.34,83050.97,Lease,24,Africa,South Africa,Dealership,Individual,2-Year Standard,3,2.5,FALSE,FALSE
BMW-2024-03372,16/05/2024,2024,5,Q2,X5,M50i,SUV,SUV,Petrol,Automatic,Dravit Grey,Standard,3,2679.16,75963.15,2.65,2013.02,73950.13,Cash,0,North America,Mexico,Dealership,Individual,3-Year Extended,27,4.8,TRUE,FALSE
BMW-2025-03373,26/01/2025,2025,1,Q1,4 Series,420i,Coupe,Sedan,Petrol,Automatic,Black Sapphire,Sport Line,0,0,56227.31,4.61,2592.08,53635.23,Lease,36,Europe,Germany,Online Direct,Individual,2-Year Standard,25,4.9,FALSE,TRUE
BMW-2024-03374,03/05/2024,2024,5,Q2,3 Series,M3,Sedan,Sedan,Electric (BEV),Automatic,Frozen Pure Grey,Luxury Line,2,1723.16,51457.68,2.9,1492.27,49965.41,Cash,0,China,China,Fleet/Corporate,Individual,5-Year Premium,37,4.3,TRUE,FALSE
BMW-2024-03375,23/02/2024,2024,2,Q1,X5,xDrive40i,SUV,SUV,Electric (BEV),Automatic,Mineral Grey,M Sport,1,2182.22,83996.07,10.23,8592.8,75403.27,Loan,72,China,China,Dealership,Rental,5-Year Premium,87,2.5,TRUE,TRUE
BMW-2025-03376,30/10/2025,2025,10,Q4,i4,M50,EV,Sedan,Diesel,Automatic,Dravit Grey,M Sport,0,0,66621.06,3.38,2251.79,64369.27,Loan,60,Europe,Germany,Fleet/Corporate,Corporate,2-Year Standard,88,3.8,FALSE,FALSE
BMW-2024-03377,15/04/2024,2024,4,Q2,2 Series,M240i,Compact,Hatchback,Diesel,Steptronic Sport,Black Sapphire,Individual,0,0,51186.99,3.83,1960.46,49226.53,Cash,0,Asia Pacific,Australia,Dealership,Government,5-Year Premium,89,2.5,FALSE,FALSE
BMW-2025-03378,20/02/2025,2025,2,Q1,4 Series,430e,Coupe,Sedan,Diesel,Automatic,Alpine White,M Sport,2,2093.3,58490.86,0.9,526.42,57964.44,Cash,0,Europe,UK,Dealership,Individual,2-Year Standard,75,4.6,FALSE,TRUE
BMW-2025-03379,15/10/2025,2025,10,Q4,X5,xDrive50e,SUV,SUV,Petrol,Automatic,Verde Ermes,Sport Line,0,0,80673.58,11.66,9406.54,71267.04,Loan,24,North America,Mexico,Fleet/Corporate,Individual,3-Year Extended,81,4.8,FALSE,FALSE
BMW-2024-03380,09/04/2024,2024,4,Q2,3 Series,330e,Sedan,Sedan,Petrol,Automatic,Melbourne Red,Luxury Line,0,0,47100.58,11.78,5548.45,41552.13,Cash,0,Latin America,Argentina,Online Direct,Individual,5-Year Premium,53,3.6,FALSE,FALSE
BMW-2025-03381,28/04/2025,2025,4,Q2,Z4,sDrive30i,Roadster,Convertible,Hybrid (PHEV),Automatic,Melbourne Red,xLine,4,7970.97,65626.54,1.99,1305.97,64320.57,Subscription,0,Asia Pacific,Thailand,Dealership,Individual,2-Year Standard,37,4.7,TRUE,FALSE
BMW-2025-03382,14/03/2025,2025,3,Q1,i4,M50,EV,Sedan,Hybrid (PHEV),Automatic,Alpine White,Standard,4,3982.17,66070.25,0.01,6.61,66063.64,Cash,0,China,China,Dealership,Individual,2-Year Standard,55,2.5,FALSE,FALSE
BMW-2025-03383,16/09/2025,2025,9,Q3,X1,xDrive23i,SUV,SUV,Electric (BEV),Automatic,Portimao Blue,xLine,0,0,43813.83,11.63,5095.55,38718.28,Loan,48,Europe,Germany,Dealership,Individual,2-Year Standard,18,4.1,FALSE,FALSE
BMW-2024-03384,17/11/2024,2024,11,Q4,iX,xDrive40,EV,SUV,Petrol,Automatic,Mineral Grey,Luxury Line,4,7632.2,97000.94,10.14,9835.9,87165.04,Loan,36,North America,Canada,Dealership,Individual,5-Year Premium,9,4.2,TRUE,FALSE
BMW-2024-03385,21/02/2024,2024,2,Q1,X1,xDrive23i,SUV,SUV,Petrol,Automatic,Verde Ermes,Sport Line,4,8692.11,44036.41,8.22,3619.79,40416.62,Subscription,0,North America,Mexico,Dealership,Individual,3-Year Extended,81,4.4,TRUE,FALSE
BMW-2024-03386,20/09/2024,2024,9,Q3,X5,M50i,SUV,SUV,Electric (BEV),Automatic,Portimao Blue,M Sport,5,4148.7,83681.13,11.1,9288.61,74392.52,Lease,72,Middle East,Qatar,Online Direct,Corporate,3-Year Extended,43,4.6,TRUE,FALSE
BMW-2024-03387,05/07/2024,2024,7,Q3,X7,xDrive40i,SUV,SUV,Diesel,Automatic,Carbon Black,Individual,1,2227.43,112866.15,10.49,11839.66,101026.49,Loan,48,North America,USA,Fleet/Corporate,Corporate,5-Year Premium,82,4.6,FALSE,FALSE
BMW-2025-03388,15/04/2025,2025,4,Q2,Z4,sDrive30i,Roadster,Convertible,Petrol,Automatic,Tanzanite Blue,M Sport,2,4906.29,67944.98,11.11,7548.69,60396.29,Loan,48,North America,Mexico,Dealership,Government,3-Year Extended,89,4.7,FALSE,TRUE
BMW-2025-03389,20/03/2025,2025,3,Q1,3 Series,M3,Sedan,Sedan,Hybrid (PHEV),Automatic,Black Sapphire,Standard,0,0,49450.38,9.06,4480.2,44970.18,Loan,36,Asia Pacific,Thailand,Dealership,Individual,3-Year Extended,39,4.3,TRUE,FALSE
BMW-2024-03390,26/03/2024,2024,3,Q1,7 Series,M760e,Luxury,Sedan,Electric (BEV),Automatic,Verde Ermes,Sport Line,5,10906.51,97793.66,8.33,8146.21,89647.45,Lease,24,Europe,Poland,Fleet/Corporate,Individual,2-Year Standard,77,4.7,TRUE,TRUE
BMW-2024-03391,29/10/2024,2024,10,Q4,1 Series,128ti,Compact,Hatchback,Hybrid (PHEV),Automatic,Tanzanite Blue,M Sport,1,1973.23,42379.22,1.42,601.78,41777.44,Lease,60,Asia Pacific,South Korea,Fleet/Corporate,Individual,5-Year Premium,89,4.4,FALSE,TRUE
BMW-2025-03392,30/04/2025,2025,4,Q2,i4,eDrive40,EV,Sedan,Electric (BEV),Steptronic Sport,Black Sapphire,M Sport,3,3980.69,71760.1,0.99,710.42,71049.68,Lease,60,China,China,Online Direct,Corporate,3-Year Extended,34,3.8,FALSE,FALSE
BMW-2024-03393,27/04/2024,2024,4,Q2,7 Series,740i,Luxury,Sedan,Petrol,Automatic,Tanzanite Blue,Sport Line,3,7138.86,102677.24,5.46,5606.18,97071.06,Loan,36,North America,Mexico,Dealership,Individual,2-Year Standard,39,3.8,FALSE,FALSE
BMW-2025-03394,30/05/2025,2025,5,Q2,i7,eDrive60,EV,Sedan,Diesel,Automatic,Frozen Pure Grey,Luxury Line,1,1989.11,114446.04,8.63,9876.69,104569.35,Lease,48,Europe,UK,Dealership,Corporate,2-Year Standard,10,4.1,TRUE,FALSE
BMW-2025-03395,04/07/2025,2025,7,Q3,i5,xDrive40,EV,Sedan,Petrol,Steptronic Sport,Alpine White,Sport Line,5,10629.19,78741.73,8.82,6945.02,71796.71,Cash,0,Europe,Netherlands,Dealership,Individual,5-Year Premium,89,4.4,FALSE,FALSE
BMW-2024-03396,12/11/2024,2024,11,Q4,X3,M,SUV,SUV,Hybrid (PHEV),Automatic,Tanzanite Blue,Standard,5,12134.87,55925.92,11.97,6694.33,49231.59,Lease,60,China,China,Dealership,Government,3-Year Extended,53,2.5,FALSE,FALSE
BMW-2024-03397,27/07/2024,2024,7,Q3,i4,eDrive35,EV,Sedan,Petrol,Automatic,Melbourne Red,M Sport,3,3540.92,66664.77,5.17,3446.57,63218.2,Lease,72,China,China,Fleet/Corporate,Individual,3-Year Extended,46,4,FALSE,TRUE
BMW-2025-03398,13/09/2025,2025,9,Q3,1 Series,118i,Compact,Hatchback,Hybrid (PHEV),Steptronic Sport,Carbon Black,M Sport,0,0,47238.05,11.98,5659.12,41578.93,Loan,60,Middle East,Saudi Arabia,Dealership,Individual,3-Year Extended,58,4.5,FALSE,FALSE
BMW-2025-03399,25/04/2025,2025,4,Q2,X3,M40i,SUV,SUV,Electric (BEV),Automatic,Melbourne Red,Sport Line,4,7997.6,60221.89,7.18,4323.93,55897.96,Subscription,0,North America,USA,Online Direct,Individual,5-Year Premium,46,2.5,FALSE,TRUE
BMW-2024-03400,25/09/2024,2024,9,Q3,X3,xDrive20i,SUV,SUV,Petrol,Automatic,Frozen Pure Grey,M Sport,2,4722.19,57164.3,8.95,5116.2,52048.1,Loan,24,Europe,France,Dealership,Individual,5-Year Premium,12,4.8,TRUE,FALSE
BMW-2024-03401,18/01/2024,2024,1,Q1,X1,xDrive20i,SUV,SUV,Hybrid (PHEV),Steptronic Sport,Black Sapphire,Sport Line,5,4342.37,45560.87,9.58,4364.73,41196.14,Cash,0,North America,USA,Dealership,Individual,5-Year Premium,14,2.5,FALSE,FALSE
BMW-2025-03402,29/01/2025,2025,1,Q1,1 Series,M135i,Compact,Hatchback,Diesel,Automatic,Dravit Grey,M Sport,4,8853.36,45046.14,3.41,1536.07,43510.07,Loan,24,China,China,Dealership,Individual,5-Year Premium,48,4.7,FALSE,FALSE
BMW-2025-03403,02/11/2025,2025,11,Q4,X7,xDrive50e,SUV,SUV,Petrol,Automatic,Portimao Blue,Standard,1,1357.39,102537.51,8.09,8295.28,94242.23,Loan,24,North America,Canada,Dealership,Individual,5-Year Premium,27,3.9,FALSE,TRUE
BMW-2024-03404,14/01/2024,2024,1,Q1,4 Series,M4,Coupe,Sedan,Petrol,Automatic,Verde Ermes,Individual,2,3401.82,69133.3,4.88,3373.71,65759.59,Loan,72,China,China,Dealership,Individual,2-Year Standard,9,2.5,FALSE,FALSE
BMW-2025-03405,28/05/2025,2025,5,Q2,7 Series,745e,Luxury,Sedan,Diesel,Automatic,Melbourne Red,Sport Line,4,9357.22,101930.19,7.07,7206.46,94723.73,Lease,48,Europe,Spain,Online Direct,Individual,2-Year Standard,82,2.5,FALSE,FALSE
BMW-2024-03406,26/07/2024,2024,7,Q3,X5,xDrive40i,SUV,SUV,Hybrid (PHEV),Automatic,Melbourne Red,Sport Line,2,2850.4,80529.46,4.87,3921.78,76607.68,Loan,60,China,China,Dealership,Individual,2-Year Standard,57,4,FALSE,TRUE
BMW-2024-03407,23/04/2024,2024,4,Q2,3 Series,320i,Sedan,Sedan,Petrol,Manual,Carbon Black,M Sport,1,2489.58,49977.06,5.8,2898.67,47078.39,Subscription,0,Europe,Poland,Dealership,Corporate,3-Year Extended,48,4.3,FALSE,TRUE
BMW-2025-03408,07/08/2025,2025,8,Q3,X7,xDrive50e,SUV,SUV,Petrol,Automatic,Alpine White,M Sport,3,3183.17,102828.66,3.57,3670.98,99157.68,Loan,48,Europe,Netherlands,Dealership,Rental,3-Year Extended,44,4.7,TRUE,FALSE
BMW-2024-03409,25/09/2024,2024,9,Q3,iX,xDrive40,EV,SUV,Petrol,Manual,Black Sapphire,M Sport,1,1887.89,93835.94,8.22,7713.31,86122.63,Lease,48,Europe,Italy,Dealership,Corporate,5-Year Premium,51,4.5,TRUE,FALSE
BMW-2024-03410,16/05/2024,2024,5,Q2,iX,M60,EV,SUV,Petrol,Automatic,Melbourne Red,xLine,0,0,91530.22,5.72,5235.53,86294.69,Loan,36,Europe,Germany,Fleet/Corporate,Individual,3-Year Extended,10,4.4,TRUE,FALSE
BMW-2025-03411,20/11/2025,2025,11,Q4,X3,xDrive20i,SUV,SUV,Petrol,Manual,Carbon Black,Luxury Line,2,4840.46,57234.76,8.09,4630.29,52604.47,Subscription,0,Europe,Italy,Dealership,Individual,3-Year Extended,12,2.5,FALSE,TRUE
BMW-2025-03412,06/01/2025,2025,1,Q1,i4,M50,EV,Sedan,Petrol,Steptronic Sport,Mineral Grey,Sport Line,1,1964.82,65618.09,2.44,1601.08,64017.01,Cash,0,Asia Pacific,Australia,Online Direct,Individual,2-Year Standard,26,4.4,TRUE,FALSE
BMW-2025-03413,23/05/2025,2025,5,Q2,3 Series,M3,Sedan,Sedan,Petrol,Steptronic Sport,Alpine White,M Sport,2,4896.63,53464.05,11.44,6116.29,47347.76,Cash,0,Europe,UK,Dealership,Corporate,5-Year Premium,21,3.8,FALSE,TRUE
BMW-2025-03414,23/06/2025,2025,6,Q2,X7,xDrive50e,SUV,SUV,Electric (BEV),Automatic,Verde Ermes,Individual,4,4287.99,116287.79,5.47,6360.94,109926.85,Loan,72,North America,Mexico,Online Direct,Corporate,2-Year Standard,42,2.5,FALSE,FALSE
BMW-2024-03415,20/12/2024,2024,12,Q4,X1,xDrive20i,SUV,SUV,Electric (BEV),Steptronic Sport,Portimao Blue,Sport Line,0,0,44201.26,4.92,2174.7,42026.56,Lease,60,North America,Mexico,Dealership,Individual,3-Year Extended,29,3.6,TRUE,FALSE
BMW-2025-03416,08/04/2025,2025,4,Q2,iX,xDrive50,EV,SUV,Petrol,Automatic,Mineral Grey,Sport Line,2,4658.97,96714.84,8.62,8336.82,88378.02,Loan,48,Asia Pacific,South Korea,Dealership,Individual,3-Year Extended,47,2.5,TRUE,TRUE
BMW-2025-03417,10/10/2025,2025,10,Q4,X1,xDrive25e,SUV,SUV,Petrol,Manual,Black Sapphire,Standard,3,6693.96,44296.78,2.44,1080.84,43215.94,Cash,0,China,China,Online Direct,Individual,5-Year Premium,36,4.1,FALSE,FALSE
BMW-2024-03418,07/01/2024,2024,1,Q1,i4,M50,EV,Sedan,Petrol,Automatic,Alpine White,xLine,5,10177.54,64734.66,4.04,2615.28,62119.38,Lease,36,China,China,Fleet/Corporate,Individual,3-Year Extended,49,4.6,FALSE,FALSE
BMW-2025-03419,09/03/2025,2025,3,Q1,iX,xDrive40,EV,SUV,Diesel,Automatic,Melbourne Red,Sport Line,5,11023.42,97087.82,5.57,5407.79,91680.03,Subscription,0,Asia Pacific,South Korea,Online Direct,Individual,5-Year Premium,83,4.6,FALSE,TRUE
BMW-2024-03420,20/07/2024,2024,7,Q3,X5,xDrive50e,SUV,SUV,Electric (BEV),Automatic,Verde Ermes,Luxury Line,3,4964.27,81433.06,4.82,3925.07,77507.99,Lease,24,China,China,Fleet/Corporate,Individual,5-Year Premium,59,4.9,FALSE,FALSE
BMW-2024-03421,04/03/2024,2024,3,Q1,5 Series,530e,Sedan,Sedan,Diesel,Steptronic Sport,Dravit Grey,Luxury Line,2,2709.6,69023.83,5.24,3616.85,65406.98,Loan,48,North America,USA,Dealership,Individual,5-Year Premium,86,4.8,FALSE,TRUE
BMW-2025-03422,30/12/2025,2025,12,Q4,1 Series,M135i,Compact,Hatchback,Hybrid (PHEV),Automatic,Tanzanite Blue,M Sport,3,4043.74,42180.14,5.98,2522.37,39657.77,Cash,0,Europe,Spain,Fleet/Corporate,Corporate,2-Year Standard,36,4.5,FALSE,FALSE
BMW-2025-03423,22/11/2025,2025,11,Q4,7 Series,760i,Luxury,Sedan,Petrol,Automatic,Black Sapphire,Standard,3,3512.38,96915.12,8.53,8266.86,88648.26,Cash,0,Latin America,Chile,Fleet/Corporate,Corporate,3-Year Extended,26,2.5,FALSE,FALSE
BMW-2025-03424,15/10/2025,2025,10,Q4,i5,M60,EV,Sedan,Diesel,Automatic,Mineral Grey,Sport Line,1,2365.57,83840.25,4.53,3797.96,80042.29,Lease,36,China,China,Dealership,Corporate,5-Year Premium,17,2.5,FALSE,TRUE
BMW-2024-03425,25/11/2024,2024,11,Q4,X3,xDrive20i,SUV,SUV,Electric (BEV),Manual,Carbon Black,M Sport,5,6958.71,55763.51,6.44,3591.17,52172.34,Lease,48,Europe,France,Online Direct,Individual,5-Year Premium,55,3.8,TRUE,TRUE
BMW-2025-03426,05/03/2025,2025,3,Q1,i5,M60,EV,Sedan,Petrol,Automatic,Frozen Pure Grey,Standard,1,1973.35,81009.12,8.51,6893.88,74115.24,Lease,60,China,China,Dealership,Individual,3-Year Extended,38,4.2,FALSE,TRUE
BMW-2025-03427,17/05/2025,2025,5,Q2,iX,xDrive40,EV,SUV,Electric (BEV),Automatic,Carbon Black,xLine,3,7086.83,98110.93,11.8,11577.09,86533.84,Loan,24,North America,USA,Dealership,Individual,2-Year Standard,60,4.1,FALSE,TRUE
BMW-2024-03428,01/10/2024,2024,10,Q4,X5,M,SUV,SUV,Petrol,Automatic,Black Sapphire,Sport Line,3,3125.87,73617.78,3.78,2782.75,70835.03,Subscription,0,Europe,Poland,Dealership,Individual,5-Year Premium,62,3.9,FALSE,FALSE
BMW-2024-03429,23/04/2024,2024,4,Q2,2 Series,220i,Compact,Hatchback,Petrol,Automatic,Mineral Grey,M Sport,5,10064.55,42525.12,9.14,3886.8,38638.32,Loan,48,Europe,Spain,Dealership,Individual,2-Year Standard,68,4.1,FALSE,FALSE
BMW-2025-03430,09/07/2025,2025,7,Q3,X7,xDrive50e,SUV,SUV,Petrol,Manual,Mineral Grey,Sport Line,4,5173.23,102702.15,6.22,6388.07,96314.08,Loan,72,Europe,Netherlands,Online Direct,Corporate,5-Year Premium,41,2.5,FALSE,FALSE
BMW-2025-03431,23/09/2025,2025,9,Q3,3 Series,340i,Sedan,Sedan,Petrol,Automatic,Verde Ermes,Sport Line,2,4997.27,50317.83,1.12,563.56,49754.27,Lease,72,Europe,Italy,Dealership,Individual,2-Year Standard,78,2.6,FALSE,FALSE
BMW-2024-03432,23/07/2024,2024,7,Q3,X7,xDrive40i,SUV,SUV,Diesel,Manual,Melbourne Red,xLine,4,7079.8,98351.68,0.87,855.66,97496.02,Lease,72,Europe,UK,Dealership,Individual,2-Year Standard,21,3.9,FALSE,TRUE
BMW-2025-03433,23/04/2025,2025,4,Q2,3 Series,M3,Sedan,Sedan,Electric (BEV),Automatic,Black Sapphire,Luxury Line,1,1758.12,53639.25,7.28,3904.94,49734.31,Loan,48,China,China,Online Direct,Individual,2-Year Standard,24,4.6,FALSE,TRUE
BMW-2025-03434,22/11/2025,2025,11,Q4,i4,eDrive40,EV,Sedan,Petrol,Automatic,Dravit Grey,Standard,0,0,63550.2,4.11,2611.91,60938.29,Subscription,0,North America,USA,Dealership,Corporate,3-Year Extended,22,2.5,FALSE,TRUE
BMW-2024-03435,12/08/2024,2024,8,Q3,X1,xDrive20i,SUV,SUV,Electric (BEV),Automatic,Alpine White,Sport Line,1,1548.65,46105.61,2.97,1369.34,44736.27,Loan,60,Asia Pacific,Australia,Online Direct,Individual,2-Year Standard,9,4.3,FALSE,FALSE
BMW-2025-03436,18/01/2025,2025,1,Q1,Z4,sDrive30i,Roadster,Convertible,Electric (BEV),Steptronic Sport,Mineral Grey,xLine,4,4933.36,62330.65,5.9,3677.51,58653.14,Cash,0,Europe,France,Dealership,Individual,2-Year Standard,14,3.9,FALSE,FALSE
BMW-2025-03437,23/11/2025,2025,11,Q4,X5,M50i,SUV,SUV,Petrol,Automatic,Dravit Grey,Standard,2,4714.52,77669.24,5.98,4644.62,73024.62,Loan,72,Asia Pacific,India,Dealership,Individual,3-Year Extended,14,4.2,FALSE,FALSE
BMW-2025-03438,25/06/2025,2025,6,Q2,X3,M40i,SUV,SUV,Petrol,Automatic,Mineral Grey,Sport Line,3,7432.48,60133.16,8.07,4852.75,55280.41,Lease,72,North America,Mexico,Dealership,Individual,2-Year Standard,16,2.5,FALSE,FALSE
BMW-2024-03439,21/09/2024,2024,9,Q3,i7,M70,EV,Sedan,Petrol,Automatic,Alpine White,Sport Line,3,7099.35,118978.97,11.18,13301.85,105677.12,Lease,72,China,China,Dealership,Individual,2-Year Standard,56,2.5,FALSE,TRUE
BMW-2024-03440,29/07/2024,2024,7,Q3,X3,xDrive20i,SUV,SUV,Petrol,Steptronic Sport,Portimao Blue,Luxury Line,1,988.13,57341.47,8.14,4667.6,52673.87,Cash,0,North America,Canada,Fleet/Corporate,Individual,3-Year Extended,38,2.5,TRUE,TRUE
BMW-2024-03441,29/05/2024,2024,5,Q2,5 Series,520i,Sedan,Sedan,Petrol,Automatic,Melbourne Red,xLine,0,0,68899.48,6.53,4499.14,64400.34,Cash,0,China,China,Dealership,Individual,2-Year Standard,21,4.7,TRUE,FALSE
BMW-2025-03442,26/05/2025,2025,5,Q2,7 Series,740i,Luxury,Sedan,Petrol,Automatic,Frozen Pure Grey,Sport Line,3,5906.73,105898.66,4.65,4924.29,100974.37,Cash,0,North America,Mexico,Dealership,Individual,3-Year Extended,27,4.2,FALSE,TRUE
BMW-2024-03443,23/12/2024,2024,12,Q4,i5,eDrive40,EV,Sedan,Hybrid (PHEV),Automatic,Carbon Black,xLine,5,9267.08,80047.69,1.89,1512.9,78534.79,Loan,72,China,China,Fleet/Corporate,Individual,3-Year Extended,69,4.8,FALSE,FALSE
BMW-2024-03444,06/08/2024,2024,8,Q3,X3,M40i,SUV,SUV,Diesel,Automatic,Frozen Pure Grey,Sport Line,2,1915.1,57073.02,6.36,3629.84,53443.18,Cash,0,North America,USA,Online Direct,Individual,3-Year Extended,70,4.7,TRUE,FALSE
BMW-2024-03445,19/10/2024,2024,10,Q4,iX,xDrive40,EV,SUV,Petrol,Automatic,Portimao Blue,Sport Line,4,3475.83,98237.04,2.51,2465.75,95771.29,Subscription,0,China,China,Fleet/Corporate,Individual,5-Year Premium,23,4,FALSE,FALSE
BMW-2024-03446,30/04/2024,2024,4,Q2,4 Series,420i,Coupe,Sedan,Diesel,Automatic,Black Sapphire,Sport Line,0,0,58260.63,6.55,3816.07,54444.56,Lease,48,North America,Canada,Online Direct,Individual,3-Year Extended,43,2.5,FALSE,FALSE
BMW-2024-03447,23/05/2024,2024,5,Q2,X1,xDrive25e,SUV,SUV,Electric (BEV),Manual,Carbon Black,Luxury Line,2,2531.52,46630.32,8.46,3944.93,42685.39,Loan,48,North America,USA,Dealership,Individual,2-Year Standard,18,2.5,FALSE,TRUE
BMW-2025-03448,28/08/2025,2025,8,Q3,4 Series,420i,Coupe,Sedan,Petrol,Manual,Mineral Grey,Sport Line,2,4042.85,57939.85,0.99,573.6,57366.25,Cash,0,Europe,Netherlands,Dealership,Individual,3-Year Extended,33,4.9,FALSE,TRUE
BMW-2025-03449,07/09/2025,2025,9,Q3,X1,xDrive20i,SUV,SUV,Electric (BEV),Automatic,Verde Ermes,Luxury Line,1,2483.06,44738.62,5.92,2648.53,42090.09,Lease,60,Europe,Spain,Dealership,Individual,5-Year Premium,73,4.4,FALSE,FALSE
BMW-2024-03450,13/05/2024,2024,5,Q2,7 Series,745e,Luxury,Sedan,Petrol,Automatic,Dravit Grey,Standard,0,0,104934.82,6.36,6673.85,98260.97,Loan,72,Middle East,Kuwait,Dealership,Individual,3-Year Extended,88,4.4,FALSE,FALSE
BMW-2024-03451,27/01/2024,2024,1,Q1,5 Series,530e,Sedan,Sedan,Petrol,Automatic,Dravit Grey,Luxury Line,1,1584.21,70243.79,1.39,976.39,69267.4,Lease,48,China,China,Dealership,Corporate,2-Year Standard,52,4,TRUE,TRUE
BMW-2024-03452,29/02/2024,2024,2,Q1,Z4,M40i,Roadster,Convertible,Petrol,Automatic,Dravit Grey,M Sport,0,0,65241.52,3.8,2479.18,62762.34,Loan,60,North America,USA,Dealership,Corporate,3-Year Extended,42,4.3,FALSE,TRUE
BMW-2024-03453,05/08/2024,2024,8,Q3,2 Series,220i,Compact,Hatchback,Electric (BEV),Automatic,Portimao Blue,Luxury Line,1,1683.23,41389.77,3.85,1593.51,39796.26,Lease,36,Europe,Poland,Online Direct,Individual,2-Year Standard,62,3.9,TRUE,FALSE
BMW-2024-03454,17/04/2024,2024,4,Q2,i4,M50,EV,Sedan,Diesel,Automatic,Melbourne Red,M Sport,5,12488.76,63530.92,1.23,781.43,62749.49,Loan,48,Europe,Spain,Dealership,Individual,5-Year Premium,26,3.3,FALSE,TRUE
BMW-2025-03455,04/12/2025,2025,12,Q4,7 Series,760i,Luxury,Sedan,Petrol,Automatic,Tanzanite Blue,Individual,0,0,113156.32,10.46,11836.15,101320.17,Lease,24,Asia Pacific,Thailand,Online Direct,Individual,2-Year Standard,29,2.5,TRUE,TRUE
BMW-2025-03456,15/02/2025,2025,2,Q1,3 Series,340i,Sedan,Sedan,Diesel,Automatic,Melbourne Red,M Sport,5,11313.85,55590.44,10.83,6020.44,49570,Cash,0,China,China,Dealership,Individual,5-Year Premium,67,4.6,FALSE,FALSE
BMW-2025-03457,03/09/2025,2025,9,Q3,5 Series,M5,Sedan,Sedan,Diesel,Automatic,Tanzanite Blue,Luxury Line,1,926.7,73328.13,11.43,8381.41,64946.72,Cash,0,China,China,Fleet/Corporate,Individual,2-Year Standard,23,3.6,FALSE,TRUE
BMW-2025-03458,22/06/2025,2025,6,Q2,2 Series,M2,Compact,Hatchback,Diesel,Automatic,Melbourne Red,Sport Line,0,0,41568.62,8.85,3678.82,37889.8,Subscription,0,Europe,Spain,Dealership,Individual,2-Year Standard,44,3.7,FALSE,TRUE
